timestamp,symbol,underlying,strike,expiry,option_type,open,high,low,close,volume,iv,delta,gamma,theta,vega
2024-02-05,AAPL240315C00176,AAPL,176.0,2024-03-15,C,21.3521,21.7791,20.9251,21.3521,487,0.265,0.9078,0.009753,-0.0573,0.1057
2024-02-05,AAPL240315P00176,AAPL,176.0,2024-03-15,P,0.7543,0.7694,0.7392,0.7543,168,0.265,-0.0922,0.009753,-0.0385,0.1057
2024-02-05,AAPL240315C00186,AAPL,186.0,2024-03-15,C,13.0767,13.3382,12.8152,13.0767,273,0.2575,0.7602,0.018866,-0.0842,0.1987
2024-02-05,AAPL240315P00186,AAPL,186.0,2024-03-15,P,2.4256,2.4741,2.3771,2.4256,213,0.2575,-0.2398,0.018866,-0.0724,0.1987
2024-02-05,AAPL240315C00196,AAPL,196.0,2024-03-15,C,6.7239,6.8584,6.5894,6.7239,427,0.25,0.5339,0.024861,-0.0949,0.2542
2024-02-05,AAPL240315P00196,AAPL,196.0,2024-03-15,P,6.0196,6.14,5.8992,6.0196,288,0.25,-0.4661,0.024861,-0.0948,0.2542
2024-02-05,AAPL240315C00205,AAPL,205.0,2024-03-15,C,3.0297,3.0903,2.9691,3.0297,252,0.2425,0.3152,0.02291,-0.0787,0.2273
2024-02-05,AAPL240315P00205,AAPL,205.0,2024-03-15,P,11.2774,11.5029,11.0519,11.2774,139,0.2425,-0.6848,0.02291,-0.0906,0.2273
2024-02-05,AAPL240315C00215,AAPL,215.0,2024-03-15,C,0.9607,0.9799,0.9415,0.9607,28,0.235,0.1315,0.01419,-0.0445,0.1364
2024-02-05,AAPL240315P00215,AAPL,215.0,2024-03-15,P,19.1551,19.5382,18.772,19.1551,395,0.235,-0.8685,0.01419,-0.067,0.1364
2024-02-05,AAPL240419C00176,AAPL,176.0,2024-04-19,C,23.3668,23.8341,22.8995,23.3668,341,0.265,0.849,0.010032,-0.0565,0.2063
2024-02-05,AAPL240419P00176,AAPL,176.0,2024-04-19,P,1.9317,1.9703,1.8931,1.9317,107,0.265,-0.151,0.010032,-0.0413,0.2063
2024-02-05,AAPL240419C00186,AAPL,186.0,2024-04-19,C,15.7236,16.0381,15.4091,15.7236,156,0.2575,0.7197,0.014845,-0.0688,0.2967
2024-02-05,AAPL240419P00186,AAPL,186.0,2024-04-19,P,4.1876,4.2714,4.1038,4.1876,192,0.2575,-0.2803,0.014845,-0.0597,0.2967
2024-02-05,AAPL240419C00196,AAPL,196.0,2024-04-19,C,9.588,9.7798,9.3962,9.588,451,0.25,0.5521,0.017959,-0.0723,0.3485
2024-02-05,AAPL240419P00196,AAPL,196.0,2024-04-19,P,7.9512,8.1102,7.7922,7.9512,409,0.25,-0.4479,0.017959,-0.072,0.3485
2024-02-05,AAPL240419C00205,AAPL,205.0,2024-04-19,C,5.5205,5.6309,5.4101,5.5205,34,0.2425,0.3899,0.017958,-0.0651,0.338
2024-02-05,AAPL240419P00205,AAPL,205.0,2024-04-19,P,12.793,13.0489,12.5371,12.793,453,0.2425,-0.6101,0.017958,-0.0735,0.338
2024-02-05,AAPL240419C00215,AAPL,215.0,2024-04-19,C,2.6163,2.6686,2.564,2.6163,345,0.235,0.229,0.014631,-0.0482,0.2669
2024-02-05,AAPL240419P00215,AAPL,215.0,2024-04-19,P,19.7879,20.1837,19.3921,19.7879,179,0.235,-0.771,0.014631,-0.0657,0.2669
2024-02-06,AAPL240216C00180,AAPL,180.0,2024-02-16,C,20.6543,21.0674,20.2412,20.6543,149,0.265,0.9938,0.001996,-0.0322,0.0058
2024-02-06,AAPL240216P00180,AAPL,180.0,2024-02-16,P,0.0179,0.0183,0.0175,0.0179,73,0.265,-0.0062,0.001996,-0.0079,0.0058
2024-02-06,AAPL240216C00190,AAPL,190.0,2024-02-16,C,11.0437,11.2646,10.8228,11.0437,419,0.2575,0.9036,0.019996,-0.0962,0.0566
2024-02-06,AAPL240216P00190,AAPL,190.0,2024-02-16,P,0.3936,0.4015,0.3857,0.3936,198,0.2575,-0.0964,0.019996,-0.0756,0.0566
2024-02-06,AAPL240216C00200,AAPL,200.0,2024-02-16,C,3.6449,3.7178,3.572,3.6449,233,0.25,0.5402,0.047866,-0.1789,0.1317
2024-02-06,AAPL240216P00200,AAPL,200.0,2024-02-16,P,2.9811,3.0407,2.9215,2.9811,465,0.25,-0.4598,0.047866,-0.1776,0.1317
2024-02-06,AAPL240216C00210,AAPL,210.0,2024-02-16,C,0.5288,0.5394,0.5182,0.5288,214,0.2425,0.1329,0.026704,-0.09,0.0712
2024-02-06,AAPL240216P00210,AAPL,210.0,2024-02-16,P,9.8513,10.0483,9.6543,9.8513,390,0.2425,-0.8671,0.026704,-0.1115,0.0712
2024-02-06,AAPL240216C00220,AAPL,220.0,2024-02-16,C,0.0247,0.0252,0.0242,0.0247,235,0.235,0.0095,0.003269,-0.0102,0.0085
2024-02-06,AAPL240216P00220,AAPL,220.0,2024-02-16,P,19.3335,19.7202,18.9468,19.3335,468,0.235,-0.9905,0.003269,-0.0398,0.0085
2024-02-06,AAPL240315C00180,AAPL,180.0,2024-03-15,C,22.037,22.4777,21.5963,22.037,499,0.265,0.9129,0.009252,-0.0578,0.1025
2024-02-06,AAPL240315P00180,AAPL,180.0,2024-03-15,P,0.7124,0.7266,0.6982,0.7124,207,0.265,-0.0871,0.009252,-0.0382,0.1025
2024-02-06,AAPL240315C00190,AAPL,190.0,2024-03-15,C,13.6722,13.9456,13.3988,13.6722,183,0.2575,0.7719,0.018155,-0.0855,0.1954
2024-02-06,AAPL240315P00190,AAPL,190.0,2024-03-15,P,2.2957,2.3416,2.2498,2.2957,105,0.2575,-0.2281,0.018155,-0.0728,0.1954
2024-02-06,AAPL240315C00200,AAPL,200.0,2024-03-15,C,7.1634,7.3067,7.0201,7.1634,264,0.25,0.5513,0.024476,-0.0983,0.2558
2024-02-06,AAPL240315P00200,AAPL,200.0,2024-03-15,P,5.735,5.8497,5.6203,5.735,364,0.25,-0.4487,0.024476,-0.0972,0.2558
2024-02-06,AAPL240315C00210,AAPL,210.0,2024-03-15,C,3.0096,3.0698,2.9494,3.0096,264,0.2425,0.311,0.022532,-0.081,0.2284
2024-02-06,AAPL240315P00210,AAPL,210.0,2024-03-15,P,11.5293,11.7599,11.2987,11.5293,198,0.2425,-0.689,0.022532,-0.0934,0.2284
2024-02-06,AAPL240315C00220,AAPL,220.0,2024-03-15,C,0.9609,0.9801,0.9417,0.9609,483,0.235,0.1304,0.013949,-0.0458,0.137
2024-02-06,AAPL240315P00220,AAPL,220.0,2024-03-15,P,19.4286,19.8172,19.04,19.4286,418,0.235,-0.8696,0.013949,-0.0689,0.137
2024-02-06,AAPL240419C00180,AAPL,180.0,2024-04-19,C,24.0812,24.5628,23.5996,24.0812,275,0.265,0.8529,0.009689,-0.0575,0.2062
2024-02-06,AAPL240419P00180,AAPL,180.0,2024-04-19,P,1.9001,1.9381,1.8621,1.9001,146,0.265,-0.1471,0.009689,-0.0417,0.2062
2024-02-06,AAPL240419C00190,AAPL,190.0,2024-04-19,C,16.3696,16.697,16.0422,16.3696,420,0.2575,0.728,0.014381,-0.0702,0.2974
2024-02-06,AAPL240419P00190,AAPL,190.0,2024-04-19,P,4.089,4.1708,4.0072,4.089,52,0.2575,-0.272,0.014381,-0.0605,0.2974
2024-02-06,AAPL240419C00200,AAPL,200.0,2024-04-19,C,10.1209,10.3233,9.9185,10.1209,382,0.25,0.5646,0.017572,-0.0745,0.3528
2024-02-06,AAPL240419P00200,AAPL,200.0,2024-04-19,P,7.7409,7.8957,7.5861,7.7409,227,0.25,-0.4354,0.017572,-0.0734,0.3528
2024-02-06,AAPL240419C00210,AAPL,210.0,2024-04-19,C,5.572,5.6834,5.4606,5.572,50,0.2425,0.3876,0.017624,-0.0669,0.3432
2024-02-06,AAPL240419P00210,AAPL,210.0,2024-04-19,P,13.0925,13.3544,12.8306,13.0925,230,0.2425,-0.6124,0.017624,-0.0756,0.3432
2024-02-06,AAPL240419C00220,AAPL,220.0,2024-04-19,C,2.6689,2.7223,2.6155,2.6689,318,0.235,0.2295,0.014399,-0.0497,0.2718
2024-02-06,AAPL240419P00220,AAPL,220.0,2024-04-19,P,20.0899,20.4917,19.6881,20.0899,431,0.235,-0.7705,0.014399,-0.0676,0.2718
2024-02-07,AAPL240216C00180,AAPL,180.0,2024-02-16,C,20.2348,20.6395,19.8301,20.2348,102,0.265,0.9951,0.001708,-0.0311,0.0045
2024-02-07,AAPL240216P00180,AAPL,180.0,2024-02-16,P,0.013,0.0133,0.0127,0.013,289,0.265,-0.0049,0.001708,-0.0067,0.0045
2024-02-07,AAPL240216C00190,AAPL,190.0,2024-02-16,C,10.5934,10.8053,10.3815,10.5934,160,0.2575,0.9065,0.020663,-0.0985,0.0525
2024-02-07,AAPL240216P00190,AAPL,190.0,2024-02-16,P,0.3593,0.3665,0.3521,0.3593,174,0.2575,-0.0935,0.020663,-0.0777,0.0525
2024-02-07,AAPL240216C00200,AAPL,200.0,2024-02-16,C,3.2549,3.32,3.1898,3.2549,62,0.25,0.5204,0.050746,-0.1876,0.1251
2024-02-07,AAPL240216P00200,AAPL,200.0,2024-02-16,P,3.0084,3.0686,2.9482,3.0084,50,0.25,-0.4796,0.050746,-0.1873,0.1251
2024-02-07,AAPL240216C00210,AAPL,210.0,2024-02-16,C,0.3954,0.4033,0.3875,0.3954,177,0.2425,0.1094,0.024589,-0.0822,0.0588
2024-02-07,AAPL240216P00210,AAPL,210.0,2024-02-16,P,10.1366,10.3393,9.9339,10.1366,348,0.2425,-0.8906,0.024589,-0.105,0.0588
2024-02-07,AAPL240216C00220,AAPL,220.0,2024-02-16,C,0.0133,0.0136,0.013,0.0133,161,0.235,0.0057,0.002197,-0.0068,0.0051
2024-02-07,AAPL240216P00220,AAPL,220.0,2024-02-16,P,19.7422,20.137,19.3474,19.7422,166,0.235,-0.9943,0.002197,-0.0366,0.0051
2024-02-07,AAPL240315C00180,AAPL,180.0,2024-03-15,C,21.623,22.0555,21.1905,21.623,238,0.265,0.9117,0.009491,-0.0585,0.102
2024-02-07,AAPL240315P00180,AAPL,180.0,2024-03-15,P,0.713,0.7273,0.6987,0.713,318,0.265,-0.0883,0.009491,-0.039,0.102
2024-02-07,AAPL240315C00190,AAPL,190.0,2024-03-15,C,13.2859,13.5516,13.0202,13.2859,377,0.2575,0.7668,0.01866,-0.087,0.1948
2024-02-07,AAPL240315P00190,AAPL,190.0,2024-03-15,P,2.3253,2.3718,2.2788,2.3253,228,0.2575,-0.2332,0.01866,-0.0745,0.1948
2024-02-07,AAPL240315C00200,AAPL,200.0,2024-03-15,C,6.8516,6.9886,6.7146,6.8516,95,0.25,0.5412,0.024926,-0.0993,0.2527
2024-02-07,AAPL240315P00200,AAPL,200.0,2024-03-15,P,5.8404,5.9572,5.7236,5.8404,363,0.25,-0.4588,0.024926,-0.0987,0.2527
2024-02-07,AAPL240315C00210,AAPL,210.0,2024-03-15,C,2.81,2.8662,2.7538,2.81,237,0.2425,0.2989,0.022478,-0.0802,0.221
2024-02-07,AAPL240315P00210,AAPL,210.0,2024-03-15,P,11.7483,11.9833,11.5133,11.7483,189,0.2425,-0.7011,0.022478,-0.0932,0.221
2024-02-07,AAPL240315C00220,AAPL,220.0,2024-03-15,C,0.8669,0.8842,0.8496,0.8669,238,0.235,0.1213,0.013467,-0.044,0.1283
2024-02-07,AAPL240315P00220,AAPL,220.0,2024-03-15,P,19.7547,20.1498,19.3596,19.7547,31,0.235,-0.8787,0.013467,-0.0675,0.1283
2024-02-07,AAPL240419C00180,AAPL,180.0,2024-04-19,C,23.6912,24.165,23.2174,23.6912,382,0.265,0.8503,0.009891,-0.0581,0.2068
2024-02-07,AAPL240419P00180,AAPL,180.0,2024-04-19,P,1.9246,1.9631,1.8861,1.9246,455,0.265,-0.1497,0.009891,-0.0424,0.2068
2024-02-07,AAPL240419C00190,AAPL,190.0,2024-04-19,C,16.0161,16.3364,15.6958,16.0161,476,0.2575,0.723,0.014639,-0.0708,0.2974
2024-02-07,AAPL240419P00190,AAPL,190.0,2024-04-19,P,4.1513,4.2343,4.0683,4.1513,190,0.2575,-0.277,0.014639,-0.0613,0.2974
2024-02-07,AAPL240419C00200,AAPL,200.0,2024-04-19,C,9.8275,10.0241,9.631,9.8275,324,0.25,0.5574,0.017779,-0.0748,0.3507
2024-02-07,AAPL240419P00200,AAPL,200.0,2024-04-19,P,7.8646,8.0219,7.7073,7.8646,232,0.25,-0.4426,0.017779,-0.0741,0.3507
2024-02-07,AAPL240419C00210,AAPL,210.0,2024-04-19,C,5.3557,5.4628,5.2486,5.3557,150,0.2425,0.3792,0.017665,-0.0666,0.338
2024-02-07,AAPL240419P00210,AAPL,210.0,2024-04-19,P,13.2947,13.5606,13.0288,13.2947,337,0.2425,-0.6208,0.017665,-0.0757,0.338
2024-02-07,AAPL240419C00220,AAPL,220.0,2024-04-19,C,2.5317,2.5823,2.4811,2.5317,415,0.235,0.2217,0.014247,-0.0488,0.2642
2024-02-07,AAPL240419P00220,AAPL,220.0,2024-04-19,P,20.3725,20.7799,19.965,20.3725,495,0.235,-0.7783,0.014247,-0.0672,0.2642
2024-02-08,AAPL240216C00174,AAPL,174.0,2024-02-16,C,19.1292,19.5118,18.7466,19.1292,39,0.265,0.9963,0.001453,-0.0289,0.0031
2024-02-08,AAPL240216P00174,AAPL,174.0,2024-02-16,P,0.0087,0.0089,0.0085,0.0087,48,0.265,-0.0037,0.001453,-0.0053,0.0031
2024-02-08,AAPL240216C00183,AAPL,183.0,2024-02-16,C,10.3844,10.5921,10.1767,10.3844,353,0.2575,0.9242,0.019402,-0.0886,0.0408
2024-02-08,AAPL240216P00183,AAPL,183.0,2024-02-16,P,0.254,0.2591,0.2489,0.254,336,0.2575,-0.0758,0.019402,-0.0676,0.0408
2024-02-08,AAPL240216C00193,AAPL,193.0,2024-02-16,C,2.9188,2.9772,2.8604,2.9188,217,0.25,0.5153,0.055828,-0.1911,0.1139
2024-02-08,AAPL240216P00193,AAPL,193.0,2024-02-16,P,2.7774,2.8329,2.7219,2.7774,196,0.25,-0.4847,0.055828,-0.1911,0.1139
2024-02-08,AAPL240216C00203,AAPL,203.0,2024-02-16,C,0.2681,0.2735,0.2627,0.2681,272,0.2425,0.0855,0.022574,-0.0699,0.0447
2024-02-08,AAPL240216P00203,AAPL,203.0,2024-02-16,P,10.1158,10.3181,9.9135,10.1158,420,0.2425,-0.9145,0.022574,-0.0932,0.0447
2024-02-08,AAPL240216C00212,AAPL,212.0,2024-02-16,C,0.008,0.0082,0.0078,0.008,393,0.235,0.0039,0.001726,-0.005,0.0033
2024-02-08,AAPL240216P00212,AAPL,212.0,2024-02-16,P,18.8458,19.2227,18.4689,18.8458,357,0.235,-0.9961,0.001726,-0.0338,0.0033
2024-02-08,AAPL240315C00174,AAPL,174.0,2024-03-15,C,20.4779,20.8875,20.0683,20.4779,91,0.265,0.9102,0.0101,-0.0574,0.0983
2024-02-08,AAPL240315P00174,AAPL,174.0,2024-03-15,P,0.6919,0.7057,0.6781,0.6919,497,0.265,-0.0898,0.0101,-0.0386,0.0983
2024-02-08,AAPL240315C00183,AAPL,183.0,2024-03-15,C,12.9427,13.2016,12.6838,12.9427,25,0.2575,0.7748,0.019231,-0.0837,0.1818
2024-02-08,AAPL240315P00183,AAPL,183.0,2024-03-15,P,2.1124,2.1546,2.0702,2.1124,83,0.2575,-0.2252,0.019231,-0.0713,0.1818
2024-02-08,AAPL240315C00193,AAPL,193.0,2024-03-15,C,6.4776,6.6072,6.348,6.4776,444,0.25,0.5388,0.026212,-0.0969,0.2406
2024-02-08,AAPL240315P00193,AAPL,193.0,2024-03-15,P,5.5982,5.7102,5.4862,5.5982,321,0.25,-0.4612,0.026212,-0.0965,0.2406
2024-02-08,AAPL240315C00203,AAPL,203.0,2024-03-15,C,2.5213,2.5717,2.4709,2.5213,357,0.2425,0.286,0.023143,-0.0766,0.206
2024-02-08,AAPL240315P00203,AAPL,203.0,2024-03-15,P,11.5927,11.8246,11.3608,11.5927,410,0.2425,-0.714,0.023143,-0.0899,0.206
2024-02-08,AAPL240315C00212,AAPL,212.0,2024-03-15,C,0.8174,0.8337,0.8011,0.8174,234,0.235,0.1203,0.014074,-0.0427,0.1214
2024-02-08,AAPL240315P00212,AAPL,212.0,2024-03-15,P,18.8445,19.2214,18.4676,18.8445,27,0.235,-0.8797,0.014074,-0.0655,0.1214
2024-02-08,AAPL240419C00174,AAPL,174.0,2024-04-19,C,22.5027,22.9528,22.0526,22.5027,74,0.265,0.8474,0.01046,-0.0568,0.2007
2024-02-08,AAPL240419P00174,AAPL,174.0,2024-04-19,P,1.8885,1.9263,1.8507,1.8885,44,0.265,-0.1526,0.01046,-0.0417,0.2007
2024-02-08,AAPL240419C00183,AAPL,183.0,2024-04-19,C,15.5744,15.8859,15.2629,15.5744,130,0.2575,0.7283,0.015138,-0.0683,0.2822
2024-02-08,AAPL240419P00183,AAPL,183.0,2024-04-19,P,3.8731,3.9506,3.7956,3.8731,408,0.2575,-0.2717,0.015138,-0.0589,0.2822
2024-02-08,AAPL240419C00193,AAPL,193.0,2024-04-19,C,9.3722,9.5596,9.1848,9.3722,340,0.25,0.5557,0.018571,-0.0726,0.3362
2024-02-08,AAPL240419P00193,AAPL,193.0,2024-04-19,P,7.5741,7.7256,7.4226,7.5741,197,0.25,-0.4443,0.018571,-0.072,0.3362
2024-02-08,AAPL240419C00203,AAPL,203.0,2024-04-19,C,4.9619,5.0611,4.8627,4.9619,195,0.2425,0.3702,0.018301,-0.064,0.3213
2024-02-08,AAPL240419P00203,AAPL,203.0,2024-04-19,P,13.0671,13.3284,12.8058,13.0671,206,0.2425,-0.6298,0.018301,-0.0733,0.3213
2024-02-08,AAPL240419C00212,AAPL,212.0,2024-04-19,C,2.4373,2.486,2.3886,2.4373,496,0.235,0.2225,0.014903,-0.0475,0.2536
2024-02-08,AAPL240419P00212,AAPL,212.0,2024-04-19,P,19.4554,19.8445,19.0663,19.4554,300,0.235,-0.7775,0.014903,-0.0652,0.2536
2024-02-09,AAPL240216C00172,AAPL,172.0,2024-02-16,C,19.3384,19.7252,18.9516,19.3384,26,0.265,0.9983,0.000792,-0.0263,0.0015
2024-02-09,AAPL240216P00172,AAPL,172.0,2024-02-16,P,0.0035,0.0036,0.0034,0.0035,319,0.265,-0.0017,0.000792,-0.0028,0.0015
2024-02-09,AAPL240216C00182,AAPL,182.0,2024-02-16,C,9.5853,9.777,9.3936,9.5853,88,0.2575,0.9227,0.021256,-0.0934,0.0384
2024-02-09,AAPL240216P00182,AAPL,182.0,2024-02-16,P,0.2409,0.2457,0.2361,0.2409,357,0.2575,-0.0773,0.021256,-0.0726,0.0384
2024-02-09,AAPL240216C00191,AAPL,191.0,2024-02-16,C,2.8181,2.8745,2.7617,2.8181,240,0.25,0.5282,0.060126,-0.2016,0.1054
2024-02-09,AAPL240216P00191,AAPL,191.0,2024-02-16,P,2.4651,2.5144,2.4158,2.4651,495,0.25,-0.4718,0.060126,-0.2008,0.1054
2024-02-09,AAPL240216C00201,AAPL,201.0,2024-02-16,C,0.2089,0.2131,0.2047,0.2089,199,0.2425,0.0738,0.021789,-0.0661,0.037
2024-02-09,AAPL240216P00201,AAPL,201.0,2024-02-16,P,9.8463,10.0432,9.6494,9.8463,200,0.2425,-0.9262,0.021789,-0.0898,0.037
2024-02-09,AAPL240216C00210,AAPL,210.0,2024-02-16,C,0.0041,0.0042,0.004,0.0041,237,0.235,0.0022,0.001133,-0.0032,0.0019
2024-02-09,AAPL240216P00210,AAPL,210.0,2024-02-16,P,18.6328,19.0055,18.2601,18.6328,400,0.235,-0.9978,0.001133,-0.0318,0.0019
2024-02-09,AAPL240315C00172,AAPL,172.0,2024-03-15,C,20.6045,21.0166,20.1924,20.6045,49,0.265,0.9173,0.009717,-0.0554,0.0902
2024-02-09,AAPL240315P00172,AAPL,172.0,2024-03-15,P,0.6119,0.6241,0.5997,0.6119,303,0.265,-0.0827,0.009717,-0.0364,0.0902
2024-02-09,AAPL240315C00182,AAPL,182.0,2024-03-15,C,12.2448,12.4897,11.9999,12.2448,80,0.2575,0.7632,0.020247,-0.0855,0.1827
2024-02-09,AAPL240315P00182,AAPL,182.0,2024-03-15,P,2.2043,2.2484,2.1602,2.2043,281,0.2575,-0.2368,0.020247,-0.0737,0.1827
2024-02-09,AAPL240315C00191,AAPL,191.0,2024-03-15,C,6.4436,6.5725,6.3147,6.4436,197,0.25,0.5446,0.026788,-0.0972,0.2347
2024-02-09,AAPL240315P00191,AAPL,191.0,2024-03-15,P,5.36,5.4672,5.2528,5.36,213,0.25,-0.4554,0.026788,-0.0965,0.2347
2024-02-09,AAPL240315C00201,AAPL,201.0,2024-03-15,C,2.4604,2.5096,2.4112,2.4604,170,0.2425,0.2856,0.023672,-0.0768,0.2012
2024-02-09,AAPL240315P00201,AAPL,201.0,2024-03-15,P,11.329,11.5556,11.1024,11.329,342,0.2425,-0.7144,0.023672,-0.09,0.2012
2024-02-09,AAPL240315C00210,AAPL,210.0,2024-03-15,C,0.7746,0.7901,0.7591,0.7746,152,0.235,0.1173,0.014148,-0.0421,0.1165
2024-02-09,AAPL240315P00210,AAPL,210.0,2024-03-15,P,18.6002,18.9722,18.2282,18.6002,137,0.235,-0.8827,0.014148,-0.0648,0.1165
2024-02-09,AAPL240419C00172,AAPL,172.0,2024-04-19,C,22.5773,23.0288,22.1258,22.5773,68,0.265,0.8534,0.010349,-0.0556,0.1922
2024-02-09,AAPL240419P00172,AAPL,172.0,2024-04-19,P,1.7658,1.8011,1.7305,1.7658,23,0.265,-0.1466,0.010349,-0.0405,0.1922
2024-02-09,AAPL240419C00182,AAPL,182.0,2024-04-19,C,14.9105,15.2087,14.6123,14.9105,386,0.2575,0.7181,0.015665,-0.0688,0.2827
2024-02-09,AAPL240419P00182,AAPL,182.0,2024-04-19,P,4.0036,4.0837,3.9235,4.0036,105,0.2575,-0.2819,0.015665,-0.0599,0.2827
2024-02-09,AAPL240419C00191,AAPL,191.0,2024-04-19,C,9.3364,9.5231,9.1497,9.3364,265,0.25,0.5598,0.018847,-0.0724,0.3302
2024-02-09,AAPL240419P00191,AAPL,191.0,2024-04-19,P,7.3436,7.4905,7.1967,7.3436,275,0.25,-0.4402,0.018847,-0.0715,0.3302
2024-02-09,AAPL240419C00201,AAPL,201.0,2024-04-19,C,4.9016,4.9996,4.8036,4.9016,208,0.2425,0.3712,0.018617,-0.0639,0.3164
2024-02-09,AAPL240419P00201,AAPL,201.0,2024-04-19,P,12.8134,13.0697,12.5571,12.8134,477,0.2425,-0.6288,0.018617,-0.073,0.3164
2024-02-09,AAPL240419C00210,AAPL,210.0,2024-04-19,C,2.3806,2.4282,2.333,2.3806,297,0.235,0.2212,0.015096,-0.0472,0.2486
2024-02-09,AAPL240419P00210,AAPL,210.0,2024-04-19,P,19.2065,19.5906,18.8224,19.2065,70,0.235,-0.7788,0.015096,-0.0648,0.2486
2024-02-12,AAPL240216C00171,AAPL,171.0,2024-02-16,C,19.0938,19.4757,18.7119,19.0938,144,0.265,0.9999,4.9e-05,-0.0236,0.0001
2024-02-12,AAPL240216P00171,AAPL,171.0,2024-02-16,P,0.0001,0.0001,0.0001,0.0001,406,0.265,-0.0001,4.9e-05,-0.0002,0.0001
2024-02-12,AAPL240216C00180,AAPL,180.0,2024-02-16,C,10.1381,10.3409,9.9353,10.1381,143,0.2575,0.9793,0.009732,-0.056,0.0099
2024-02-12,AAPL240216P00180,AAPL,180.0,2024-02-16,P,0.0394,0.0402,0.0386,0.0394,370,0.2575,-0.0207,0.009732,-0.0325,0.0099
2024-02-12,AAPL240216C00190,AAPL,190.0,2024-02-16,C,2.0356,2.0763,1.9949,2.0356,238,0.25,0.5136,0.080183,-0.2609,0.0793
2024-02-12,AAPL240216P00190,AAPL,190.0,2024-02-16,P,1.9315,1.9701,1.8929,1.9315,119,0.25,-0.4864,0.080183,-0.2608,0.0793
2024-02-12,AAPL240216C00200,AAPL,200.0,2024-02-16,C,0.0421,0.0429,0.0413,0.0421,323,0.2425,0.0235,0.011505,-0.0341,0.011
2024-02-12,AAPL240216P00200,AAPL,200.0,2024-02-16,P,9.9326,10.1313,9.7339,9.9326,156,0.2425,-0.9765,0.011505,-0.0602,0.011
2024-02-12,AAPL240216C00209,AAPL,209.0,2024-02-16,C,0.0001,0.0001,0.0001,0.0001,365,0.235,0.0001,5.4e-05,-0.0001,0.0
2024-02-12,AAPL240216P00209,AAPL,209.0,2024-02-16,P,18.8856,19.2633,18.5079,18.8856,479,0.235,-0.9999,5.4e-05,-0.0288,0.0
2024-02-12,AAPL240315C00171,AAPL,171.0,2024-03-15,C,20.2667,20.672,19.8614,20.2667,261,0.265,0.9248,0.009518,-0.0543,0.0798
2024-02-12,AAPL240315P00171,AAPL,171.0,2024-03-15,P,0.5187,0.5291,0.5083,0.5187,112,0.265,-0.0752,0.009518,-0.0351,0.0798
2024-02-12,AAPL240315C00180,AAPL,180.0,2024-03-15,C,12.5795,12.8311,12.3279,12.5795,72,0.2575,0.7895,0.019921,-0.0841,0.1624
2024-02-12,AAPL240315P00180,AAPL,180.0,2024-03-15,P,1.7922,1.828,1.7564,1.7922,79,0.2575,-0.2105,0.019921,-0.071,0.1624
2024-02-12,AAPL240315C00190,AAPL,190.0,2024-03-15,C,6.0227,6.1432,5.9022,6.0227,446,0.25,0.5383,0.028234,-0.1005,0.2234
2024-02-12,AAPL240315P00190,AAPL,190.0,2024-03-15,P,5.1916,5.2954,5.0878,5.1916,47,0.25,-0.4617,0.028234,-0.1,0.2234
2024-02-12,AAPL240315C00200,AAPL,200.0,2024-03-15,C,2.1573,2.2004,2.1142,2.1573,241,0.2425,0.2685,0.024168,-0.077,0.1855
2024-02-12,AAPL240315P00200,AAPL,200.0,2024-03-15,P,11.2825,11.5082,11.0569,11.2825,98,0.2425,-0.7315,0.024168,-0.0909,0.1855
2024-02-12,AAPL240315C00209,AAPL,209.0,2024-03-15,C,0.6206,0.633,0.6082,0.6206,470,0.235,0.1017,0.013438,-0.0393,0.0999
2024-02-12,AAPL240315P00209,AAPL,209.0,2024-03-15,P,18.7065,19.0806,18.3324,18.7065,375,0.235,-0.8983,0.013438,-0.0626,0.0999
2024-02-12,AAPL240419C00171,AAPL,171.0,2024-04-19,C,22.2295,22.6741,21.7849,22.2295,237,0.265,0.8567,0.010482,-0.0557,0.1841
2024-02-12,AAPL240419P00171,AAPL,171.0,2024-04-19,P,1.6672,1.7005,1.6339,1.6672,54,0.265,-0.1433,0.010482,-0.0404,0.1841
2024-02-12,AAPL240419C00180,AAPL,180.0,2024-04-19,C,15.2185,15.5229,14.9141,15.2185,424,0.2575,0.7351,0.015622,-0.0683,0.2666
2024-02-12,AAPL240419P00180,AAPL,180.0,2024-04-19,P,3.574,3.6455,3.5025,3.574,359,0.2575,-0.2649,0.015622,-0.0586,0.2666
2024-02-12,AAPL240419C00190,AAPL,190.0,2024-04-19,C,8.9754,9.1549,8.7959,8.9754,442,0.25,0.5554,0.019414,-0.0732,0.3216
2024-02-12,AAPL240419P00190,AAPL,190.0,2024-04-19,P,7.2396,7.3844,7.0948,7.2396,173,0.25,-0.4446,0.019414,-0.0726,0.3216
2024-02-12,AAPL240419C00200,AAPL,200.0,2024-04-19,C,4.6057,4.6978,4.5136,4.6057,351,0.2425,0.3619,0.018986,-0.064,0.3051
2024-02-12,AAPL240419P00200,AAPL,200.0,2024-04-19,P,12.7785,13.0341,12.5229,12.7785,187,0.2425,-0.6381,0.018986,-0.0736,0.3051
2024-02-12,AAPL240419C00209,AAPL,209.0,2024-04-19,C,2.1731,2.2166,2.1296,2.1731,373,0.235,0.2104,0.015081,-0.0464,0.2349
